REF_AREA_ID,FINAL_REF_AREA_NAME,CATEGORY,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,GROWTH_RATE_10YR,GROWTH_RATE_10YR2
UGA,Uganda,Female 15 Years Old Below,F,Female,Y0T14,under 15 years old,_T,Total,1768361,1832584,1895593,1956611,2014801,2072556,2133362,2198079,2267121,2339681,2415247,2491797,2567278,2643223,2720296,2799481,2880881,2962759,3044656,3125485,3202517,3277717,3356496,3439721,3529000,3628011,3737570,3857091,3985830,4123354,4268821,4422186,4586142,4760842,4942405,5124440,5308981,5496422,5686293,5881372,6077230,6272916,6471028,6670492,6870319,7070810,7271732,7472337,7670322,7868207,8067343,8268804,8471506,8672158,8870220,9065202,9260877,9459423,9661067,9867134,10076314,10288282,10497955,10702189,23.41%,1.95%
UGA,Uganda,Female 15 to 64 years old,F,Female,Y15T64,15 to 64 years old,_T,Total,1927702,1975464,2028781,2089529,2158508,2233059,2310200,2389651,2471573,2553478,2632628,2706758,2768833,2824930,2890407,2963279,3038764,3118520,3203746,3279857,3343582,3414399,3500976,3600366,3713486,3831283,3950577,4076964,4205329,4336973,4469748,4607727,4756997,4910527,5058218,5154261,5254951,5382030,5523714,5700831,5877685,6055498,6250188,6456742,6652916,6852566,7065301,7293341,7535091,7787514,8050696,8322204,8602468,8893589,9213720,9572006,9993145,10463248,10933585,11421129,11916385,12407494,12873418,13311103,49.67%,3.40%
UGA,Uganda,Female 65 years old and over,F,Female,Y_GE65,65 years old and over,_T,Total,73431,76782,80555,84729,89255,94105,99251,104711,110505,116553,122807,128955,134855,141161,147985,155250,163005,171028,179146,186947,194530,202286,210236,218232,226261,234489,242846,251028,258931,266535,273656,280342,286740,292614,297781,301284,304417,307567,310327,313117,315000,315955,316351,316041,314630,312736,310822,308979,307244,306338,306821,308872,313144,320609,332162,346589,363040,381055,399634,419213,438821,457363,476880,498240,55.40%,4.48%
UGA,Uganda,Total Female,F_T,Female,_T,All age ranges or no breakdown by age,_T,Total,3769494,3884829,4004929,4130869,4262563,4399721,4542813,4692441,4849199,5009712,5170682,5327511,5470966,5609314,5758688,5918011,6082650,6252307,6427548,6592289,6740630,6894402,7067708,7258319,7468747,7693783,7930993,8185083,8450090,8726862,9012225,9310255,9629879,9963983,10298404,10579985,10868349,11186019,11520334,11895320,12269915,12644368,13037567,13443274,13837865,14236112,14647855,15074658,15512657,15962058,16424860,16899880,17387117,17886355,18416102,18983798,19617063,20303726,20994287,21707475,22431520,23153140,23848253,24511532,37.04%,2.78%
UGA,Uganda,Male 15 Years Old Below,M,Male,Y0T14,under 15 years old,_T,Total,1775643,1836550,1896067,1953630,2008411,2064700,2126066,2191293,2260761,2333651,2409382,2485958,2561361,2636643,2712862,2790958,2870620,2950607,3030805,3110111,3185452,3258736,3335396,3416532,3503989,3601483,3709627,3827490,3954159,4089542,4233172,4385216,4548501,4723145,4905237,5088322,5273975,5462657,5653885,5850122,6047138,6244054,6443562,6644752,6846810,7049996,7254034,7458489,7661227,7864744,8070332,8278950,8489230,8698157,8905852,9111807,9319960,9533131,9751612,9975656,10203319,10433789,10661064,10881596,25.10%,2.07%
UGA,Uganda,Male 15 to 64 years old,M,Male,Y15T64,15 to 64 years old,_T,Total,1984419,2026084,2073631,2128680,2191939,2258456,2325056,2393923,2465321,2536523,2604814,2665190,2710786,2752621,2804138,2863273,2927181,2995521,3067121,3127684,3172545,3221399,3284320,3358041,3445831,3540877,3640033,3752038,3872041,3995947,4122230,4254887,4399506,4549558,4693643,4785435,4881140,5002848,5138928,5309869,5481030,5654230,5845271,6050069,6247407,6449204,6662539,6889941,7130854,7381349,7641753,7910405,8186929,8473127,8789486,9145887,9563608,10029420,10495604,10978493,11469337,11955166,12416710,12852163,51.68%,3.51%
UGA,Uganda,Male 65 years old and over,M,Male,Y_GE65,65 years old and over,_T,Total,88189,90977,94202,97834,101842,106178,110809,115774,121090,126642,132334,137678,142450,147520,152990,158717,164776,170817,176525,181426,185399,189020,192629,196040,199378,202773,206153,209604,213033,216193,219004,221578,224081,226273,227737,227089,226109,225410,224510,223935,222614,220674,218690,216641,214002,211276,208797,206716,205123,204369,204783,206501,210020,215931,225099,235863,247668,260808,273891,287457,300434,311683,323558,337043,56.09%,4.17%
UGA,Uganda,Total Male,M_T,Male,_T,All age ranges or no breakdown by age,_T,Total,3848251,3953611,4063899,4180144,4302192,4429334,4561931,4700990,4847172,4996815,5146530,5288827,5414597,5536784,5669989,5812948,5962577,6116945,6274451,6419221,6543396,6669155,6812345,6970613,7149198,7345132,7555813,7789133,8039233,8301682,8574406,8861681,9172087,9498976,9826618,10100846,10381224,10690916,11017324,11383926,11750782,12118958,12507523,12911462,13308219,13710476,14125371,14555146,14997204,15450462,15916868,16395857,16886179,17387215,17920438,18493558,19131236,19823359,20521108,21241606,21973090,22700638,23401332,24070802,38.44%,2.86%
UGA,Uganda,Total 15 Years Old Below,_T,Total,Y0T14,under 15 years old,_T,Total,3544004,3669133,3791659,3910241,4023212,4137256,4259427,4389372,4527882,4673331,4824628,4977755,5128639,5279867,5433158,5590439,5751500,5913367,6075461,6235596,6387970,6536454,6691892,6856253,7032988,7229493,7447197,7684581,7939990,8212895,8501993,8807402,9134643,9483987,9847642,10212762,10582956,10959080,11340179,11731495,12124368,12516970,12914590,13315244,13717129,14120806,14525767,14930827,15331550,15732951,16137675,16547755,16960735,17370314,17776072,18177010,18580838,18992554,19412680,19842789,20279634,20722071,21159019,21583785,24.26%,2.01%
UGA,Uganda,Total 15 to 64 years old,_T,Total,Y15T64,15 to 64 years old,_T,Total,3912121,4001548,4102411,4218209,4350447,4491516,4635255,4783574,4936893,5090000,5237442,5371949,5479618,5577551,5694544,5826552,5965945,6114041,6270867,6407542,6516128,6635798,6785295,6958407,7159317,7372159,7590611,7829003,8077370,8332920,8591978,8862614,9156503,9460085,9751861,9939696,10136090,10384879,10662642,11010700,11358715,11709727,12095458,12506810,12900323,13301770,13727841,14183282,14665945,15168862,15692449,16232610,16789396,17366716,18003206,18717893,19556754,20492668,21429190,22399621,23385723,24362660,25290128,26163266,50.65%,3.45%
UGA,Uganda,Total 65 years old and over,_T,Total,Y_GE65,65 years old and over,_T,Total,161621,167759,174757,182563,191097,200284,210060,220486,231595,243195,255141,266634,277306,288682,300975,313968,327782,341845,355671,368373,379929,391307,402865,414272,425639,437262,448999,460632,471964,482728,492660,501919,510820,518886,525518,528373,530526,532977,534838,537052,537614,536629,535042,532682,528632,524013,519620,515696,512367,510706,511604,515374,523163,536540,557261,582453,610707,641864,673526,706669,739255,769047,800438,835283,55.68%,4.35%
UGA,Uganda,Total Rural,RUR_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,7281270,7476539,7679426,7891722,8113135,8342663,8580583,8828511,9087147,9349898,9629673,9901115,10144038,10378467,10632897,10905099,11187848,11479038,11777802,12054384,12283207,12500989,12749244,13023741,13330834,13662553,14013857,14395644,14796364,15212449,15638735,16090522,16585214,17101517,17612412,18024171,18441229,18902984,19386443,19931924,20468997,20999052,21553414,22121902,22665080,23206847,23759492,24326365,24900929,25482464,26072931,26670552,27273317,27880935,28522730,29209851,29981884,30819206,31645525,32486255,33323884,34136762,34889566,35576357,27.60%,1.97%
UGA,Uganda,Total Urban,URB_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,336476,361901,389402,419291,451620,486393,524160,564921,609223,656628,687539,715223,741525,767632,795779,825860,857379,890215,924197,957127,1000819,1062569,1130808,1205191,1287110,1376362,1472950,1578572,1692959,1816094,1947895,2081413,2216752,2361441,2512609,2656660,2808343,2973951,3151215,3347323,3551700,3764273,3991676,4232834,4481004,4739741,5013735,5303439,5608933,5930056,6268797,6625186,6999978,7392635,7813809,8267505,8766415,9307879,9869870,10462825,11080727,11717016,12360019,13005977,75.93%,5.23%
UGA,Uganda,Total Population,ALL_T,Total,_T,All age ranges or no breakdown by age,_T,Total,7617746,7838440,8068828,8311013,8564755,8829056,9104743,9393432,9696370,10006526,10317212,10616338,10885563,11146099,11428676,11730959,12045227,12369253,12701999,13011511,13284026,13563558,13880052,14228932,14617944,15038915,15486807,15974216,16489323,17028543,17586630,18171935,18801966,19462958,20125021,20680831,21249572,21876935,22537658,23279247,24020697,24763325,25545090,26354736,27146084,27946588,28773227,29629804,30509862,31412520,32341728,33295738,34273295,35273570,36336539,37477356,38748299,40127085,41515395,42949080,44404611,45853778,47249585,48582334,37.73%,2.82%
UKR,Ukraine,Female 15 Years Old Below,F,Female,Y0T14,under 15 years old,_T,Total,5596291,5744651,5834374,5891519,5887591,5854438,5828526,5809127,5791838,5760266,5711313,5665124,5622221,5569794,5512253,5457721,5401324,5340773,5274004,5243467,5255401,5273541,5288224,5320547,5367821,5411058,5444293,5460181,5468759,5476912,5456510,5421552,5394641,5350548,5254880,5124450,4977223,4819766,4632448,4419257,4207450,3987203,3779539,3615935,3480517,3362364,3268721,3204322,3171319,3164962,3168215,3178702,3207428,3249117,3286347,3323928,3349378,3361763,3350509,3321383,3285135,3235755,2833980,2745795,-15.49%,-3.11%
UKR,Ukraine,Female 15 to 64 years old,F,Female,Y15T64,15 to 64 years old,_T,Total,16103990,16159056,16270234,16394431,16557469,16685738,16795341,16925308,17019634,17115166,17238442,17354931,17448827,17537735,17610130,17670929,17708762,17709512,17714031,17719300,17742646,17835511,17927230,17989444,18010936,18034904,18060816,18067873,18069251,18060473,18011979,17975704,17968887,17931887,17824513,17699234,17596239,17536719,17547284,17596246,17593594,17532264,17415296,17261562,17119531,17003870,16906441,16842711,16828163,16819144,16811907,16774396,16684936,16568489,16367351,16192866,16024350,15853206,15698941,15547405,15391713,15228074,12913282,12339599,-25.52%,-4.44%
UKR,Ukraine,Female 65 years old and over,F,Female,Y_GE65,65 years old and over,_T,Total,2028290,2112994,2180561,2246646,2323968,2442198,2560853,2657166,2772865,2881810,2972663,3075163,3194676,3303733,3424706,3551778,3684096,3837090,3978014,4086906,4145453,4137847,4089471,4062644,4069763,4066341,4078637,4135037,4218694,4323298,4431006,4539784,4628669,4708547,4766211,4800662,4812016,4785978,4724979,4642550,4601930,4624469,4717977,4836517,4931602,4995577,5029692,5018377,4938910,4843466,4739881,4666320,4648350,4648136,4677505,4743208,4808160,4875111,4932923,5003029,5060757,5090850,4803489,5042996,8.50%,4.99%
UKR,Ukraine,Total Female,F_T,Female,_T,All age ranges or no breakdown by age,_T,Total,23728570,24016700,24285170,24532596,24769028,24982373,25184720,25391601,25584337,25757242,25922418,26095218,26265723,26411262,26547089,26680429,26794182,26887374,26966049,27049673,27143500,27246899,27304925,27372635,27448520,27512302,27583745,27663091,27756703,27860683,27899496,27937039,27992198,27990982,27845604,27624346,27385478,27142463,26904711,26658054,26402974,26143936,25912812,25714014,25531650,25361812,25204855,25065410,24938391,24827572,24720003,24619417,24540714,24465742,24331203,24260001,24181888,24090080,23982374,23871817,23737604,23554678,20550751,20128390,-17.73%,-2.06%
UKR,Ukraine,Male 15 Years Old Below,M,Male,Y0T14,under 15 years old,_T,Total,5817583,5972576,6070112,6136505,6147134,6130347,6114475,6096230,6073523,6027931,5966952,5922771,5885460,5830909,5757919,5681996,5608899,5536166,5457660,5422575,5438553,5459805,5475094,5514888,5570579,5613363,5645195,5660039,5665955,5676665,5664988,5638612,5615927,5575034,5483254,5355030,5210459,5052075,4858697,4639122,4421997,4192896,3975311,3806156,3665981,3542961,3444709,3377088,3344707,3341578,3348152,3362203,3395743,3443447,3485419,3526836,3555428,3568775,3557434,3528260,3490689,3439545,3027888,2943485,-14.52%,-2.79%
UKR,Ukraine,Male 15 to 64 years old,M,Male,Y15T64,15 to 64 years old,_T,Total,12179815,12291843,12452739,12632229,12847530,13055767,13253344,13454173,13635359,13813623,13964735,14121001,14313471,14503996,14693953,14874837,15038456,15179728,15310858,15435628,15558130,15708302,15843645,15945751,16017126,16092670,16174917,16260845,16354119,16436853,16470033,16498612,16529623,16507303,16409230,16288550,16177835,16104479,16099806,16119978,16090323,16023088,15932450,15825421,15726985,15640257,15566099,15514476,15485657,15463908,15453973,15424816,15366885,15286132,15134966,15012940,14888026,14764572,14657536,14552185,14440880,14316522,12077680,11503045,-24.75%,-4.76%
UKR,Ukraine,Male 65 years old and over,M,Male,Y_GE65,65 years old and over,_T,Total,1041283,1084100,1116735,1144572,1177715,1218604,1256581,1293365,1341977,1392093,1424980,1458766,1509533,1555381,1603734,1654924,1702999,1754162,1802049,1831858,1833736,1805995,1760336,1730726,1717775,1698666,1693142,1709025,1744222,1798799,1856883,1926236,2012651,2105880,2183312,2244873,2284028,2295584,2281285,2256847,2261207,2302479,2381898,2467359,2527010,2560141,2572123,2552382,2489434,2420273,2348612,2299651,2290002,2294327,2320568,2367573,2412894,2457331,2493240,2522250,2538582,2538242,2343681,2425078,5.70%,3.47%
UKR,Ukraine,Total Male,M_T,Male,_T,All age ranges or no breakdown by age,_T,Total,19038682,19348519,19639586,19913306,20172379,20404718,20624400,20843768,21050859,21233647,21356667,21502538,21708464,21890286,22055605,22211757,22350353,22470056,22570566,22690061,22830419,22974102,23079075,23191365,23305480,23404699,23513254,23629909,23764296,23912317,23991904,24063460,24158201,24188217,24075796,23888454,23672322,23452138,23239789,23015947,22773527,22518464,22289659,22098936,21919976,21743359,21582931,21443946,21319797,21225759,21150737,21086669,21052629,21023906,20940952,20907349,20856348,20790678,20708210,20602695,20470151,20294308,17449249,16871609,-19.75%,-3.31%
UKR,Ukraine,Total 15 Years Old Below,_T,Total,Y0T14,under 15 years old,_T,Total,11413874,11717226,11904486,12028025,12034724,11984784,11943000,11905357,11865361,11788197,11678265,11587895,11507680,11400702,11270171,11139718,11010222,10876938,10731664,10666042,10693954,10733346,10763318,10835435,10938400,11024420,11089488,11120220,11134714,11153577,11121499,11060164,11010568,10925582,10738134,10479480,10187683,9871840,9491146,9058379,8629446,8180100,7754850,7422091,7146498,6905325,6713430,6581410,6516026,6506539,6516367,6540904,6603170,6692564,6771766,6850764,6904805,6930538,6907943,6849643,6775824,6675299,5861868,5689281,-14.99%,-2.94%
UKR,Ukraine,Total 15 to 64 years old,_T,Total,Y15T64,15 to 64 years old,_T,Total,28283804,28450898,28722973,29026660,29404999,29741504,30048685,30379481,30654993,30928789,31203177,31475932,31762298,32041731,32304083,32545766,32747217,32889240,33024888,33154928,33300777,33543812,33770876,33935195,34028062,34127573,34235733,34328718,34423370,34497326,34482012,34474316,34498511,34439191,34233743,33987784,33774074,33641198,33647090,33716223,33683917,33555352,33347745,33086982,32846515,32644127,32472541,32357186,32313820,32283052,32265881,32199212,32051820,31854621,31502317,31205806,30912376,30617778,30356477,30099590,29832592,29544595,24990962,23842645,-25.15%,-4.59%
UKR,Ukraine,Total 65 years old and over,_T,Total,Y_GE65,65 years old and over,_T,Total,3069573,3197094,3297296,3391218,3501683,3660802,3817435,3950532,4114842,4273903,4397644,4533929,4704209,4859114,5028439,5206703,5387095,5591253,5780063,5918765,5979189,5943842,5849807,5793369,5787538,5765007,5771779,5844062,5962915,6122097,6287890,6466019,6641320,6814427,6949523,7045536,7096043,7081562,7006264,6899398,6863137,6926948,7099875,7303876,7458612,7555718,7601815,7570759,7428344,7263739,7088493,6965970,6938352,6942463,6998072,7110780,7221054,7332442,7426164,7525279,7599338,7629091,7147170,7468075,7.57%,4.49%
UKR,Ukraine,Total Rural,RUR_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,22755599,22748527,22711734,22646965,22560586,22398983,22217881,22032079,21826671,21596073,21355490,21156251,20978152,20775945,20558940,20344528,20112401,19863404,19599657,19358207,19143510,18933317,18690449,18453837,18220686,17983375,17752120,17526818,17311571,17231090,17250258,17266246,17295680,17284882,17179753,17024465,16854180,16681546,16514088,16339766,16156939,15969540,15770402,15574112,15375750,15172576,14986596,14814625,14652281,14505878,14405248,14311033,14233330,14158653,14048855,13974326,13892494,13802628,13696770,13576734,13435621,13261249,11430780,11064850,-21.85%,-3.20%
UKR,Ukraine,Total Urban,URB_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,20011652,20616692,21213021,21798938,22380820,22988108,23591239,24203291,24808525,25394816,25923596,26441505,26996035,27525603,28043754,28547659,29032134,29494026,29936958,30381527,30830410,31287683,31693551,32110163,32533314,32933625,33344880,33766182,34209429,34541910,34641142,34734254,34854720,34894318,34741647,34488335,34203620,33913054,33630412,33334234,33019561,32692860,32432068,32238837,32075876,31932595,31801190,31694730,31605908,31547453,31465493,31395053,31360012,31330995,31223300,31193024,31145742,31078130,30993814,30897778,30772133,30587737,26569220,25935150,-17.22%,-2.39%
UKR,Ukraine,Total Population,ALL_T,Total,_T,All age ranges or no breakdown by age,_T,Total,42767251,43365219,43924755,44445903,44941406,45387091,45809120,46235370,46635196,46990889,47279086,47597756,47974187,48301548,48602694,48892187,49144535,49357430,49536615,49739734,49973920,50221000,50384000,50564000,50754000,50917000,51097000,51293000,51521000,51773000,51891400,52000500,52150400,52179200,51921400,51512800,51057800,50594600,50144500,49674000,49176500,48662400,48202470,47812949,47451626,47105171,46787786,46509355,46258189,46053331,45870741,45706086,45593342,45489648,45272155,45167350,45038236,44880758,44690584,44474512,44207754,43848986,38000000,37000000,-18.66%,-2.63%
ARE,United Arab Emirates,Female 15 Years Old Below,F,Female,Y0T14,under 15 years old,_T,Total,22250,23432,24751,26164,27643,29199,30873,32682,35409,39384,43915,48725,53745,58889,64179,69677,77645,88908,101951,116526,131980,146989,161343,175675,189811,203394,218423,234229,248020,259991,270359,279368,287233,294039,299654,303926,312933,325581,335092,342380,348507,354600,361423,369129,377405,390328,412530,443104,478472,513608,537559,551586,565782,580713,596172,611365,625333,637694,648758,659140,671434,684255,693572,699228,20.41%,0.82%
ARE,United Arab Emirates,Female 15 to 64 years old,F,Female,Y15T64,15 to 64 years old,_T,Total,28518,29851,31223,32613,34017,35429,36825,38189,40978,45785,51392,57470,64028,71076,78489,86002,97015,112049,128021,144796,162174,179241,196245,214100,232591,251448,268869,285895,305110,326282,349108,373225,398249,423931,450203,477242,508515,545726,586834,630838,676587,722861,768755,813967,858637,921745,1045604,1237411,1456583,1653736,1761114,1801146,1838675,1873420,1905492,1935295,1963389,1990239,2016202,2041725,2066674,2091813,2120000,2151793,14.86%,1.50%
