FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,UNIT_MULT_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,166980,170635,174364,178271,182488,187155,192233,197284,202081,206898,211931,217212,222755,228583,234821,241557,248845,256840,265592,274839,284377,292697,301307,311639,322348,334990,349133,363550,381579,397490,411659,429608,447397,461560,461697,461563,471488,478870,484700,490870,496570,501668,505974,509632,512898,515804,518532,521420,525058,529313,533566,537868,542408,547273,552371,557649,563119,568650,574204,579801,585916,591831,596167,600049
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,162589,167371,172168,177126,181922,186472,191249,195997,200723,205870,211529,217718,224385,231470,239157,247518,256464,265827,275490,285484,295753,305261,314966,325602,336356,348344,360834,372911,385649,397858,409256,420923,432282,442382,448372,452003,455595,457629,457857,456783,455174,453078,450486,447635,444532,441439,438563,435790,432548,429060,426926,426069,425711,425693,425449,424746,423903,422887,421543,419728,418421,417641,416908,416054
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,172681,175568,178629,181887,185853,190839,196337,202073,207760,213262,218740,224220,229761,235438,241314,247465,254023,261097,268897,277297,286036,293712,301777,311777,322413,335123,350002,366088,388757,407708,424020,447689,471407,489221,483201,479140,495297,510116,523954,537828,551111,563608,575058,585307,594782,603393,611490,619869,628242,635905,642110,647338,652567,658168,664476,671547,679194,687260,695797,704912,715626,727016,736679,746127
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,9796,10032,10273,10514,10757,11007,11275,11568,11889,12235,12596,12975,13366,13760,14153,14552,14970,15405,15849,16310,16775,17237,17695,18126,18534,18933,19314,19671,20029,20386,20735,21100,21476,21848,22163,22431,22695,22990,23347,23759,24210,24710,25266,25855,26450,27054,27683,28348,29080,29922,30885,31963,33167,34458,35939,37643,39428,41243,43088,44973,46609,47614,48082,48642
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,331563,337670,343739,349898,356289,363100,370315,377977,385297,392539,399885,407338,414851,422411,430160,438180,446444,458408,471702,485643,499933,512539,525468,540575,556086,574100,594043,614355,640234,662389,681484,706369,730714,749088,745279,741060,752369,762063,774484,786009,796718,806509,815165,822728,829527,835664,841603,847380,849608,851142,852658,854452,857490,861117,865239,869729,874499,879374,884258,889128,895279,901726,906348,910659
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,13502,15301,17331,19629,22242,25217,28546,31661,35076,38827,42980,47575,52661,58257,64464,71355,79013,83920,88534,93448,98631,103671,108971,114930,121217,128300,136107,144314,154200,163563,172527,183343,194451,204363,208458,212513,221218,228671,230674,232361,233778,234887,235644,236069,236237,236222,236132,236628,240262,243744,247262,250919,253954,257202,260626,264207,268025,272016,276170,280485,285376,290545,295322,300163
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,345065,352971,361070,369527,378531,388317,398861,409638,420373,431366,442865,454913,467512,480668,494624,509535,525457,542328,560236,579091,598564,616210,634439,655505,677303,702400,730150,758669,794434,825952,854011,889712,925165,953451,953737,953573,973587,990734,1005158,1018370,1030496,1041396,1050809,1058797,1065764,1071886,1077735,1084008,1089870,1094886,1099920,1105371,1111444,1118319,1125865,1133936,1142524,1151390,1160428,1169613,1180655,1192271,1201670,1210822
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,540,585,634,686,740,797,859,926,1002,1081,1164,1250,1329,1403,1473,1546,1628,1715,1812,1917,2022,2138,2277,2411,2529,2649,2778,2925,3104,3315,3561,3846,4093,4201,4215,4207,4187,4161,4164,4137,4052,4028,3983,3995,4054,4061,4069,4077,4065,4071,4010,3883,3873,3743,3407,3067,2647,2246,1963,1758,1591,1454,1363,1332
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,696,762,851,952,1060,1173,1293,1421,1552,1689,1829,1970,2126,2311,2526,2753,2983,3218,3452,3684,3923,4242,4727,5325,5962,6621,7297,7981,8664,9348,10032,10720,11228,11366,11320,11274,11222,11169,11220,11205,11048,11143,11300,11655,12130,12411,12635,12821,12918,13062,13033,12797,12587,12799,13425,14061,14335,14432,14694,14965,15184,15235,15187,15109
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,150,151,146,140,138,137,133,131,131,131,134,139,148,159,171,182,194,208,228,247,265,280,292,308,327,344,363,380,397,419,444,467,488,500,509,515,519,521,523,523,517,520,531,559,593,625,669,722,775,830,886,949,977,1012,1119,1265,1393,1513,1668,1847,2042,2231,2449,2716
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",F,Female,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1387,1498,1631,1779,1938,2107,2285,2478,2685,2900,3127,3360,3603,3874,4170,4481,4805,5141,5492,5848,6210,6660,7296,8044,8818,9614,10438,11287,12165,13082,14037,15033,15809,16067,16043,15996,15928,15851,15907,15865,15617,15692,15814,16209,16777,17097,17373,17620,17758,17964,17929,17629,17437,17555,17951,18393,18376,18191,18325,18570,18817,18920,18999,19157
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,533,579,633,689,748,810,876,947,1021,1103,1194,1285,1362,1425,1487,1559,1642,1740,1852,1972,2095,2224,2358,2480,2591,2702,2820,2954,3106,3282,3490,3734,3953,4050,4067,4068,4052,4025,4022,3984,3899,3889,3853,3859,3900,3886,3877,3869,3825,3780,3672,3536,4082,4641,4542,4403,4158,3829,3621,3533,3443,3312,3132,2952
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,653,733,829,934,1045,1161,1284,1417,1560,1703,1845,1988,2143,2323,2514,2714,2916,3119,3318,3515,3716,4013,4512,5138,5791,6463,7150,7844,8538,9237,9944,10652,11168,11292,11207,11110,11013,10907,10899,10824,10596,10605,10680,10943,11310,11491,11611,11689,11692,11747,11646,11403,12247,13528,14248,15010,15370,15419,15693,16117,16526,16775,16886,16960
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,72,77,79,80,81,83,86,87,88,90,95,104,116,129,139,150,160,172,189,207,224,237,252,265,274,285,295,309,329,350,374,401,415,415,419,422,418,412,412,410,407,414,430,462,502,537,579,634,689,747,810,865,874,884,944,1019,1087,1175,1297,1428,1564,1701,1871,2092
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",M,Male,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1258,1389,1540,1702,1873,2054,2245,2451,2669,2896,3134,3376,3622,3876,4141,4424,4718,5031,5359,5694,6034,6474,7122,7883,8657,9450,10265,11107,11973,12870,13808,14787,15535,15757,15693,15600,15482,15344,15333,15219,14902,14909,14963,15263,15712,15914,16068,16192,16206,16274,16127,15805,17203,19052,19734,20431,20615,20423,20610,21078,21533,21788,21889,22005
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1074,1165,1266,1375,1488,1608,1735,1873,2023,2183,2358,2535,2692,2828,2961,3106,3270,3455,3663,3888,4116,4362,4635,4891,5120,5351,5598,5880,6211,6598,7051,7580,8046,8251,8281,8275,8239,8186,8186,8122,7952,7917,7836,7854,7954,7947,7946,7946,7890,7852,7682,7419,7955,8384,7950,7470,6806,6075,5584,5291,5034,4766,4496,4285
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1349,1495,1680,1886,2105,2334,2578,2839,3112,3391,3674,3958,4269,4634,5040,5467,5899,6337,6770,7199,7638,8254,9239,10463,11753,13084,14448,15825,17202,18585,19976,21372,22396,22657,22527,22385,22235,22076,22119,22029,21643,21748,21980,22598,23439,23903,24247,24510,24610,24809,24679,24202,24834,26327,27673,29071,29706,29851,30386,31081,31710,32010,32073,32070
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,223,228,225,219,218,220,219,218,218,221,229,243,265,288,311,333,354,380,417,454,488,518,544,573,601,629,657,690,726,769,818,868,903,915,927,937,936,933,934,933,924,935,961,1020,1095,1162,1248,1356,1464,1577,1696,1814,1851,1896,2063,2284,2480,2689,2964,3276,3607,3932,4320,4809
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2646,2888,3171,3481,3811,4161,4531,4930,5354,5795,6260,6736,7226,7750,8312,8906,9523,10172,10850,11542,12243,13134,14418,15927,17474,19064,20703,22395,24139,25952,27845,29820,31345,31823,31735,31596,31410,31195,31240,31084,30519,30600,30777,31472,32488,33011,33441,33811,33964,34238,34056,33435,34640,36607,37685,38825,38992,38615,38934,39648,40350,40708,40888,41163
A,Annual,SXM,Sint Maarten (Dutch part),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2646,2888,3171,3481,3811,4161,4531,4930,5354,5795,6260,6736,7226,7750,8312,8906,9523,10172,10850,11542,12243,13134,14418,15927,17474,19064,20703,22395,24139,25952,27845,29820,31345,31823,31735,31596,31410,31195,31240,31084,30519,30600,30777,31472,32488,33011,33441,33811,33964,34238,34056,33435,34640,36607,37685,38825,38992,38615,38934,39648,40350,40708,40888,41163
A,Annual,SYC,Seychelles,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,7729,8060,8407,8772,9161,9569,9980,10389,10785,11156,11485,11708,11894,11961,12067,12214,12282,12318,12182,12090,12017,11999,11878,11669,11583,11544,11491,11854,11713,11550,11348,11278,11167,11197,11313,11313,11278,11300,11413,11429,11332,11167,11337,11028,10800,10698,10771,10675,10768,10627,10719,10247,10241,10392,10518,10727,10873,11023,11124,11202,11256,11306,13626,13547
A,Annual,SYC,Seychelles,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,11797,12025,12214,12366,12494,12614,12727,12829,12940,13076,13252,13485,13873,14196,14588,15083,15599,16230,16588,16910,17233,17601,17886,18043,18293,18564,18796,19742,19966,20264,20576,21016,21220,21808,22570,23131,23746,24152,24682,25299,25628,25735,26637,26427,26406,26587,27209,27406,28064,28238,29099,28383,28632,29078,29460,30052,30358,30616,30789,30923,31071,31233,37659,37615
A,Annual,SYC,Seychelles,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1496,1491,1496,1510,1531,1559,1597,1655,1721,1793,1870,1925,1965,1980,2003,2037,2064,2082,2094,2153,2214,2285,2347,2396,2462,2533,2598,2758,2791,2807,2826,2879,2922,3030,3151,3233,3323,3276,3247,3334,3379,3392,3512,3478,3457,3459,3509,3507,3571,3573,3668,3564,3580,3631,3693,3796,3868,3937,4020,4130,4271,4419,5481,5673
A,Annual,SYC,Seychelles,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,21022,21577,22118,22647,23186,23742,24304,24872,25446,26025,26607,27118,27732,28137,28658,29334,29945,30630,30865,31153,31465,31885,32111,32108,32338,32641,32885,34354,34470,34620,34750,35174,35309,36035,37034,37677,38347,38728,39342,40062,40339,40294,41486,40933,40663,40744,41489,41587,42403,42438,43487,42194,42453,43102,43671,44575,45099,45576,45934,46256,46598,46958,56766,56834
A,Annual,SYC,Seychelles,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,8318,8692,9059,9429,9805,10192,10580,10956,11315,11650,11948,12152,12338,12384,12453,12572,12627,12660,12525,12446,12388,12380,12263,12055,11971,11933,11877,12252,12120,11973,11783,11730,11625,11667,11793,11785,11734,11793,11957,11969,11854,11655,11809,11479,11218,11076,11116,10996,11093,10959,11065,10582,10573,10725,10851,11065,11216,11374,11484,11567,11625,11677,14070,13986
A,Annual,SYC,Seychelles,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,11335,11610,11865,12097,12318,12538,12757,12978,13209,13461,13746,14081,14594,15011,15471,16024,16572,17160,17427,17682,17929,18218,18422,18502,18676,18872,19032,19918,20156,20528,20904,21421,21692,22360,23159,23626,24079,24823,25834,26603,27126,27428,28543,28509,28740,29174,30080,30506,31441,31829,33032,32471,33000,33740,34353,35175,35648,36058,36387,36707,36990,37211,44753,44454
A,Annual,SYC,Seychelles,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1025,1010,1000,1003,1012,1028,1058,1105,1164,1229,1298,1344,1365,1360,1355,1360,1360,1336,1332,1404,1479,1553,1617,1670,1733,1798,1858,1975,2011,2047,2070,2113,2137,2192,2218,2216,2258,1976,1713,1776,1812,1825,1886,1860,1853,1864,1913,1943,2021,2073,2186,2193,2278,2382,2484,2605,2715,2834,2958,3095,3249,3411,4290,4500
A,Annual,SYC,Seychelles,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,20678,21312,21924,22529,23135,23758,24395,25039,25688,26340,26992,27577,28297,28756,29279,29957,30559,31156,31285,31532,31795,32150,32302,32226,32379,32603,32767,34145,34286,34547,34757,35264,35454,36218,37170,37627,38070,38592,39504,40348,40792,40908,42238,41848,41811,42114,43110,43445,44554,44861,46283,45246,45851,46847,47687,48844,49579,50266,50828,51368,51864,52299,63113,62940
A,Annual,SYC,Seychelles,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,16047,16753,17466,18200,18967,19761,20560,21345,22100,22805,23433,23860,24233,24344,24520,24787,24909,24978,24708,24537,24405,24379,24141,23724,23554,23476,23368,24107,23832,23522,23131,23009,22792,22863,23106,23098,23012,23093,23370,23398,23187,22822,23146,22507,22018,21774,21888,21671,21861,21586,21784,20830,20814,21117,21368,21791,22088,22397,22608,22769,22881,22983,27696,27532
A,Annual,SYC,Seychelles,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,23132,23635,24079,24463,24812,25152,25484,25807,26149,26538,26999,27566,28467,29207,30059,31108,32171,33390,34016,34592,35162,35819,36308,36546,36968,37436,37828,39660,40121,40791,41480,42438,42912,44168,45730,46757,47825,48974,50516,51902,52754,53163,55180,54936,55147,55760,57290,57912,59504,60066,62131,60854,61632,62818,63814,65227,66006,66675,67176,67631,68061,68444,82411,82068
A,Annual,SYC,Seychelles,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2521,2501,2497,2513,2543,2587,2655,2760,2885,3022,3168,3269,3330,3341,3358,3397,3425,3418,3427,3556,3693,3837,3964,4066,4195,4332,4457,4733,4802,4854,4896,4992,5059,5222,5369,5449,5581,5251,4960,5110,5191,5217,5397,5338,5310,5324,5422,5450,5591,5646,5854,5757,5857,6014,6177,6401,6583,6771,6978,7225,7521,7831,9771,10173
